item,count,date
Commissary,9,11.06
PBJ on Wheat,9,11.06
GF Commissary,4,11.06
GF Turkey Sand,2,11.06
GF ChicCaesarSld,1,11.06
GFSunButterJelly,1,11.06
Total,"2,604",11.05
Unit Prepared,"1,908",11.05
Grill,645,11.05
Quesadilla Deluxe Trillium,165,11.05
Grilled Hamburger,107,11.05
Fried Chicken Tenders,105,11.05
Burrito Una Mano Trillium BYO,63,11.05
French Fries,136,11.05
Trillium Grill Impossible Burger,14,11.05
Grilled Chicken Breast Sandwich,11,11.05
Quesadilla Cheese,8,11.05
Seared Salmon Burger,4,11.05
Sweet Potato Fries,11,11.05
ADD Beef Patty $2.99,9,11.05
Black Bean Burger,2,11.05
ADD Chicken Breast,4,11.05
Add Sausage 2 Patty,3,11.05
ADD Cheese,2,11.05
Add Egg $.99,1,11.05
Asian,418,11.05
1 Entree + 1 Side,212,11.05
1 Entree + 2 Side,79,11.05
Bowl Ramen Chicken,73,11.05
2 Entrees + 2 Sides,27,11.05
Bowl Ramen Tofu,11,11.05
Side Vegetarian Lo Mein,10,11.05
1 Wok Entree,5,11.05
Side Vegetables,1,11.05
Breakfast,276,11.05
Burrito Breakfast,83,11.05
Small French Omelet,52,11.05
Egg Cheese Bacon Breakfast Sandw,37,11.05
Egg Cheese Sausage Breakfast San,33,11.05
Grand Slam Breakfast,15,11.05
Add Bacon,29,11.05
Two Eggs,18,11.05
Pancake Single,5,11.05
2 Slices Toast,3,11.05
Toast,1,11.05
Italian,188,11.05
Create Your Pasta Bowl MEAT,103,11.05
Pizza with Toppings,38,11.05
Create Your Pasta Bowl VEG,20,11.05
Pizza Cheese,20,11.05
Add Extra Meat,6,11.05
Side Bread Pasta Station,1,11.05
Mexican,121,11.05
Burrito Bowl BYO,109,11.05
Single Taco,4,11.05
Add Extra Toppings Una Mano,6,11.05
Side Guacamole,1,11.05
Side Salsa,1,11.05
Salad Bar,55,11.05
Salad by the Pound,55,11.05
Soup,67,11.05
Soup 12 oz,37,11.05
8 oz Soup,30,11.05
Beverages,105,11.05
Soda Fountain 24 oz,31,11.05
Soda Fountain 16 oz,33,11.05
Coffee 16 oz SB,24,11.05
